2024-08-22 19:21:43,891 INFO    HandlerThread:8707 [interfaces.py:finish():202] Joined network monitor
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 2
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 3
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send():378] send: telemetry
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send():378] send: stats
2024-08-22 19:21:43,892 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:43,892 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 3
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 3
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 4
2024-08-22 19:21:43,892 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:43,892 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 4
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 4
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 5
2024-08-22 19:21:43,892 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:43,892 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 5
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send():378] send: summary
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-08-22 19:21:43,892 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 5
2024-08-22 19:21:43,892 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 6
2024-08-22 19:21:43,893 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:43,893 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 6
2024-08-22 19:21:43,893 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:43,893 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 6
2024-08-22 19:21:43,894 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: status_report
2024-08-22 19:21:44,046 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 7
2024-08-22 19:21:44,047 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:44,047 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 7
2024-08-22 19:21:44,047 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:44,047 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 7
2024-08-22 19:21:44,091 INFO    Thread-12 :8707 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/config.yaml
2024-08-22 19:21:44,092 INFO    Thread-12 :8707 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/wandb-summary.json
2024-08-22 19:21:44,814 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 8
2024-08-22 19:21:44,815 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:44,815 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 8
2024-08-22 19:21:44,815 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:44,815 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 8
2024-08-22 19:21:44,815 INFO    SenderThread:8707 [job_builder.py:build():298] Attempting to build job artifact
2024-08-22 19:21:44,816 INFO    SenderThread:8707 [job_builder.py:_get_source_type():428] is repo sourced job
2024-08-22 19:21:44,842 INFO    SenderThread:8707 [job_builder.py:build():404] adding wandb-job metadata file
2024-08-22 19:21:44,844 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 9
2024-08-22 19:21:44,844 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:44,844 DEBUG   SenderThread:8707 [sender.py:send():378] send: artifact
2024-08-22 19:21:44,844 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 9
2024-08-22 19:21:44,892 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-22 19:21:45,099 INFO    Thread-12 :8707 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/output.log
2024-08-22 19:21:45,631 INFO    SenderThread:8707 [sender.py:send_artifact():1443] sent artifact job-https___github.com_udacity_nd0821-c2-build-model-workflow-e..exploration-and-preparation_exercises_exercise_6_starter_run.py - {'id': 'QXJ0aWZhY3Q6MTE2MTE2NjQ5Nw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNjIzODY1Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE2MTE2NjQ5Nw==', 'versionIndex': 0}}}
2024-08-22 19:21:45,631 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:45,631 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 9
2024-08-22 19:21:45,631 INFO    SenderThread:8707 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-22 19:21:46,103 INFO    SenderThread:8707 [dir_watcher.py:finish():388] scan: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files
2024-08-22 19:21:46,104 INFO    SenderThread:8707 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/requirements.txt requirements.txt
2024-08-22 19:21:46,104 INFO    SenderThread:8707 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/output.log output.log
2024-08-22 19:21:46,106 INFO    SenderThread:8707 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/config.yaml config.yaml
2024-08-22 19:21:46,107 INFO    SenderThread:8707 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/wandb-summary.json wandb-summary.json
